timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
1294,2079542806,0.1054625,0.1904375,-0.048125,-2.9989502,3.9220502,8.326051,15.3,-8.15625,-28.650002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,2079542816,0.1247125,0.2426875,-0.0427625,-2.97495,3.93405,8.2560005,15.356251,-8.15625,-28.743752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,2079542826,0.1480875,0.304425,-0.0375375,-2.9490001,3.9150002,8.175,15.356251,-8.15625,-28.743752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,2079542836,0.176825,0.3705625,-0.0375375,-2.94195,3.8820002,8.12205,15.375001,-8.175,-28.837502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,2079542846,0.210925,0.4450875,-0.0385,-2.94,3.9559503,8.079,15.375001,-8.175,-28.837502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,2079542856,0.25245,0.5335,-0.0342375,-2.9250002,4.0009503,8.026951,15.375001,-8.19375,-28.931252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,2079542866,0.3078625,0.65065,-0.029975,-2.9320502,4.05405,7.8930006,15.375001,-8.19375,-28.931252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,2079542876,0.379225,0.803,-0.02365,-2.844,4.143,7.7130003,15.4125,-8.212501,-29.025002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,2079542886,0.4698375,0.999075,-0.015125,-2.77395,4.2190504,7.4950504,15.4125,-8.212501,-29.025002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,2079542896,0.5784625,1.2483625,-0.0119624995,-2.77395,4.2649503,7.3159504,15.50625,-8.26875,-29.081251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,2079542907,0.700975,1.5241874,-0.0171875,-2.7889502,4.31505,7.2169504,15.50625,-8.26875,-29.081251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,2079542917,0.8331125,1.823525,-0.02145,-2.8819501,4.296,7.1910005,15.675,-8.325001,-29.118752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,2079542927,0.96195,2.1069124,-0.032175,-3.081,4.1140504,7.4710503,15.675,-8.325001,-29.118752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,2079542937,1.0855625,2.3232,-0.0460625,-3.3820503,3.97305,8.13,15.8625,-8.418751,-29.081251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,2079542947,1.19845,2.43925,-0.0609125,-3.7339501,3.759,8.06505,15.8625,-8.418751,-29.081251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,2079542957,1.2953875,2.5927,-0.0705375,-4.14405,3.7140002,6.9349504,16.1625,-8.55,-28.987501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,2079542967,1.3732125,2.7929,-0.049225,-4.5679502,4.0080004,6.3910503,16.1625,-8.55,-28.987501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1465,2079542977,1.43495,2.9602375,-0.015125,-5.19,4.0279503,6.85305,16.5375,-8.71875,-28.706251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,2079542987,1.476475,3.0006626,0.01155,-5.4529505,4.0609503,7.2319503,16.5375,-8.71875,-28.706251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485,2079542997,1.50095,2.98045,0.0380875,-5.6449504,4.269,7.0330505,16.987501,-8.962501,-28.29375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,2079543007,1.50095,2.9250374,0.0627,-5.71395,4.506,6.6720004,16.987501,-8.962501,-28.29375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,2079543017,1.4658875,2.8642626,0.084975,-5.5950003,4.722,5.94105,17.493752,-9.243751,-27.768751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,2079543027,1.3849,2.8408875,0.0988625,-5.3580003,4.9879503,5.2110004,17.493752,-9.243751,-27.768751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
