stk3a5x_als,sensortek,2026-06-11_16-56-21.805_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2076715133,3,5612.0
2076715143,3,5612.0
2076715153,3,5612.0
2076715163,3,5670.0
2076715173,3,5670.0
2076715183,3,5670.0
2076715193,3,5670.0
2076715203,3,5670.0
2076715213,3,5670.0
2076715223,3,5535.0
2076715233,3,5535.0
2076715243,3,5535.0
2076715253,3,5535.0
2076715263,3,5535.0
2076715273,3,5796.0
2076715283,3,5796.0
2076715293,3,5796.0
2076715303,3,5796.0
2076715313,3,5796.0
2076715323,3,6623.0
2076715333,3,6623.0
2076715343,3,6623.0
2076715353,3,6623.0
2076715363,3,6623.0
2076715373,3,7623.0
2076715383,3,7623.0
2076715393,3,7623.0
2076715403,3,7623.0
2076715413,3,7623.0
2076715423,3,6672.0
2076715433,3,6672.0
2076715443,3,6672.0
2076715453,3,6672.0
2076715463,3,6672.0
2076715473,3,4435.0
2076715483,3,4435.0
2076715493,3,4435.0
2076715503,3,4435.0
2076715513,3,4435.0
2076715523,3,4435.0
2076715533,3,2132.0
2076715543,3,2132.0
2076715553,3,2132.0
2076715563,3,2132.0
2076715573,3,2132.0
2076715583,3,1248.0
2076715593,3,1248.0
2076715603,3,1248.0
2076715613,3,1248.0
2076715623,3,1248.0
2076715633,3,901.0
2076715643,3,901.0
2076715653,3,901.0
2076715663,3,901.0
2076715673,3,901.0
2076715683,3,736.0
2076715693,3,736.0
2076715703,3,736.0
2076715713,3,736.0
2076715723,3,736.0
2076715733,3,672.0
2076715743,3,168.0
2076715753,3,168.0
2076715763,3,168.0
2076715773,3,168.0
2076715783,3,168.0
2076715793,3,647.0
2076715803,3,647.0
2076715813,3,647.0
2076715823,3,647.0
2076715833,3,647.0
2076715843,3,743.0
2076715853,3,743.0
2076715863,3,743.0
2076715873,3,743.0
