qmc6308,qst,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
885960319,3,18.6,-45.131252,-10.40625
885960339,3,14.906251,-47.025,-10.762501
885960359,3,11.56875,-48.35625,-11.118751
885960379,3,8.64375,-49.29375,-11.53125
885960399,3,6.15,-49.912502,-11.868751
885960419,3,3.99375,-50.362503,-12.1125
885960439,3,2.2875001,-50.7,-12.31875
885960459,3,0.91875005,-50.98125,-12.50625
885960479,3,-0.22500001,-51.225002,-12.618751
885960499,3,-1.21875,-51.412502,-12.69375
885960519,3,-2.04375,-51.54375,-12.731251
885960539,3,-2.71875,-51.600002,-12.76875
885960559,3,-3.3000002,-51.600002,-12.76875
885960579,3,-3.7687502,-51.506252,-12.731251
885960599,3,-4.1625004,-51.318752,-12.675
885960619,3,-4.4625,-51.075,-12.618751
885960639,3,-4.78125,-50.718754,-12.543751
885960659,3,-5.11875,-50.287502,-12.450001
885960679,3,-5.45625,-49.781254,-12.281251
885960699,3,-5.86875,-49.18125,-12.093751
885960719,3,-6.24375,-48.45,-11.887501
885960739,3,-6.76875,-47.625,-11.587501
885960759,3,-7.425,-46.631252,-11.137501
885960778,3,-8.15625,-45.506252,-10.575001
885960798,3,-9.0,-44.25,-9.8625
885960818,3,-9.918751,-42.84375,-8.94375
885960839,3,-10.931251,-41.25,-7.7812505
885960859,3,-12.0,-39.525,-6.3750005
885960879,3,-13.125001,-37.66875,-4.65
885960899,3,-14.2875,-35.662502,-2.4750001
885960919,3,-15.431251,-33.54375,0.056250002
885960939,3,-16.462502,-31.368752,2.9625
885960959,3,-17.38125,-29.1375,6.2250004
885960979,3,-18.09375,-26.868752,9.7875
885960999,3,-18.581251,-24.6,13.668751
885961019,3,-18.7875,-22.331251,17.7
885961039,3,-18.73125,-20.0625,21.73125
885961059,3,-18.487501,-17.868752,25.593752
885961079,3,-18.018751,-15.69375,29.081251
885961099,3,-17.362501,-13.5375,32.04375
885961119,3,-16.650002,-11.45625,34.21875
885961139,3,-15.88125,-9.525001,35.53125
885961159,3,-15.01875,-7.8,35.8125
885961179,3,-14.156251,-6.4125004,34.987503
885961199,3,-13.44375,-5.55,33.075
885961219,3,-13.087501,-5.175,30.468752
885961239,3,-13.35,-5.11875,27.4125
885961259,3,-14.400001,-5.025,24.018751
885961279,3,-16.1625,-4.425,20.362501
885961299,3,-18.243752,-3.1875002,16.3125
885961319,3,-20.4375,-1.3875,12.056251
885961339,3,-22.612501,0.84375006,7.6687503
885961359,3,-24.562502,3.4687502,3.3187501
885961379,3,-26.268751,6.3562503,-0.80625004
885961399,3,-27.525002,9.4125,-4.5750003
885961419,3,-28.462502,12.562501,-7.74375
885961439,3,-29.118752,15.7875,-10.293751
885961459,3,-29.56875,19.10625,-12.0375
885961479,3,-29.812502,22.66875,-13.05
885961499,3,-29.812502,26.587502,-13.406251
885961519,3,-29.38125,30.825,-13.406251
885961539,3,-28.331251,35.268753,-13.368751
