timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
1336,2084887634,0.5454625,-1.10275,0.7401625,-3.4639502,6.1470003,7.51905,7.7812505,-22.81875,-15.58125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,2084887644,0.48688748,-1.1666875,0.896775,-3.4090502,6.1369505,7.2630005,8.8125,-23.831251,-15.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,2084887654,0.43147498,-1.1847,1.05655,-3.1690502,6.2730002,7.05705,8.8125,-23.831251,-15.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,2084887664,0.38995,-1.1741124,1.218525,-3.07095,6.393,6.8250003,9.50625,-24.806252,-15.69375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,2084887674,0.3707,-1.1357499,1.3761,-2.94405,6.3360004,6.7530003,9.50625,-24.806252,-15.69375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,2084887684,0.374,-1.0729125,1.519925,-2.7499502,6.2179503,6.5059505,9.993751,-25.706251,-15.656251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,2084887694,0.39421248,-0.974875,1.6446375,-2.40105,6.0679502,6.3100505,9.993751,-25.706251,-15.656251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,2084887704,0.430375,-0.8822,1.7382749,-2.02005,5.80905,6.5020504,10.14375,-26.5125,-15.543751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,2084887714,0.4709375,-0.7832,1.8044125,-1.8930001,5.7400503,6.1849504,10.14375,-26.5125,-15.543751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,2084887724,0.5187875,-0.682,1.8544625,-1.52205,5.68905,6.4800005,10.106251,-27.225,-15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,2084887734,0.5933125,-0.60101247,1.86615,-1.1029501,6.14895,6.64305,10.106251,-27.225,-15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1447,2084887745,0.7148625,-0.4976125,1.8172,-0.423,6.558,6.69495,9.84375,-27.843752,-15.056251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,2084887755,0.9235875,-0.3634125,1.6691124,0.21705002,7.2049503,6.67605,9.84375,-27.843752,-15.056251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,2084887765,1.055725,-0.25795,1.56365,-0.19305001,7.1280003,6.2380505,9.431251,-28.368752,-14.775001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,2084887775,1.073875,-0.20253749,1.52735,-0.19305001,6.8580003,6.0589504,9.431251,-28.368752,-14.775001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,2084887785,1.021625,-0.1397,1.5145625,-0.15300001,6.7830005,5.8380003,8.85,-28.837502,-14.437501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1497,2084887795,0.93747497,-0.0501875,1.5125,0.25305,6.7380004,5.7229505,8.85,-28.837502,-14.437501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
