orientation,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2084891825,0,169.69742,-93.0795,1.983234
2084891835,0,171.43877,-93.42277,1.324807
2084891845,0,173.04424,-93.61455,0.976919
2084891855,0,174.50111,-93.87873,0.723355
2084891865,0,175.94667,-94.35508,0.573213
2084891875,0,177.29318,-94.94118,0.590265
2084891885,0,178.40593,-95.545906,0.768487
2084891895,0,179.2362,-96.03126,1.081716
2084891905,0,179.79205,-96.4189,1.464584
2084891915,0,180.1373,-96.68134,1.855019
2084891926,0,180.32376,-96.93328,2.227268
2084891936,0,180.37244,-97.154366,2.587245
2084891946,0,180.30763,-97.30405,2.911839
2084891956,0,180.20474,-97.36116,3.209871
2084891966,0,180.08151,-97.3947,3.439473
2084891976,0,179.972,-97.47249,3.562149
2084891986,0,179.9276,-97.564156,3.547263
2084891996,0,179.98235,-97.55368,3.281857
2084892006,0,180.25166,-97.544174,2.829092
2084892016,0,180.68735,-97.616165,2.314287
2084892026,0,181.29097,-97.74586,1.823099
2084892036,0,182.01144,-97.743866,1.382819
2084892046,0,182.80412,-97.59609,1.000943
2084892056,0,183.70305,-97.458305,0.690623
2084892067,0,184.669,-97.65482,0.335843
2084892077,0,185.9348,-99.292,-0.641321
2084892087,0,187.63495,-100.99861,-2.400356
2084892097,0,189.42831,-101.70832,-2.963888
2084892107,0,191.03816,-102.16533,-2.58293
2084892117,0,192.39774,-102.297615,-1.968304
2084892127,0,193.60855,-102.33793,-1.554703
2084892137,0,194.75484,-102.58445,-1.602863
2084892147,0,195.9206,-102.98165,-1.858611
2084892157,0,196.81783,-103.234406,-2.011299
2084892167,0,197.13213,-103.230354,-2.065273
2084892177,0,197.20682,-103.14913,-2.09618
2084892187,0,197.33293,-103.05529,-2.223813
2084892198,0,197.63423,-102.97876,-2.450219
2084892208,0,198.07274,-102.91176,-2.727022
2084892218,0,198.4876,-102.887695,-2.939914
2084892228,0,198.80014,-102.9428,-3.117777
2084892238,0,199.09845,-103.17161,-3.358323
2084892248,0,199.45251,-103.461815,-3.589325
2084892258,0,199.8787,-103.823975,-3.724982
2084892268,0,200.3684,-104.32533,-3.772725
2084892359,0,202.49055,-110.97419,-2.098749
2084892369,0,205.22194,-111.95056,-2.189437
2084892379,0,208.78876,-113.110214,-2.157819
2084892389,0,213.31873,-114.19792,-2.027279
2084892399,0,218.95085,-115.194855,-2.114462
2084892409,0,225.64447,-116.02897,-2.667153
2084892419,0,232.96397,-116.47778,-3.534594
2084892429,0,239.97873,-115.974495,-4.695161
2084892439,0,244.36383,-114.55731,-5.562953
2084892449,0,247.35345,-113.47195,-5.630784
2084892459,0,249.06593,-113.11889,-4.654098
2084892470,0,249.92487,-113.74932,-3.252104
2084892480,0,250.23862,-114.96397,-1.671768
2084892490,0,250.1148,-116.02159,-0.161109
2084892500,0,249.62354,-116.542,0.870233
2084892510,0,249.41138,-116.74421,1.384583
2084892520,0,249.54611,-116.373566,1.414016
2084892530,0,249.34433,-115.48109,1.185514
2084892540,0,248.76181,-114.70612,1.060602
2084892550,0,247.605,-114.31361,1.215458
2084892560,0,245.50395,-114.15412,1.670062
2084892570,0,242.46078,-114.33307,2.577876
2084892580,0,239.527,-115.4833,3.971404
2084892590,0,239.14763,-117.695045,5.655432
2084892601,0,244.63005,-119.80708,6.593834
2084892611,0,251.76733,-120.34206,6.09511
2084892621,0,257.59885,-119.67983,4.796285
2084892631,0,262.22897,-118.954346,3.181108
2084892641,0,266.0308,-118.2032,1.648379
