icm4n607_acc,iven_sense,2026-06-11_17-04-59.349_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2077234109,3,-0.79695004,8.067,0.72900003,1781186705685
2077234120,3,-1.041,8.047951,0.81495005,1781186705697
2077234130,3,-1.9650002,8.554951,0.98805004,1781186705707
2077234140,3,-1.25205,8.524051,0.19800001,1781186705717
2077234150,3,-0.84000003,8.95005,-1.8030001,1781186705727
2077234160,3,-1.02405,9.496051,-2.301,1781186705736
2077234170,3,-0.91905004,9.972,-1.779,1781186705748
2077234180,3,-0.99300003,10.96395,-0.94305,1781186705758
2077234190,3,-1.25205,11.574,-0.32805002,1781186705766
2077234200,3,-1.62495,11.78205,0.37995002,1781186705776
2077234210,3,-2.97105,12.53205,0.49695003,1781186705788
2077234220,3,-4.0939503,12.903001,0.657,1781186705797
2077234230,3,-4.6200004,12.802051,0.97800004,1781186705808
2077234240,3,-4.932,12.418951,1.39005,1781186705818
2077234251,3,-4.97205,12.201,1.6480501,1781186705826
2077234261,3,-7.1389503,15.352051,2.091,1781186705838
2077234271,3,-9.198001,18.84795,4.21995,1781186705847
2077234281,3,-4.7059503,13.80105,3.114,1781186705858
2077234291,3,-3.10995,10.257001,1.6170001,1781186705866
2077234301,3,-3.45,9.324,-0.67800003,1781186705879
2077234311,3,-2.9610002,8.229,-3.0220501,1781186705889
2077234321,3,-1.3090501,7.2910504,-3.8740501,1781186705898
2077234331,3,-0.80595005,7.25295,-3.5119503,1781186705909
2077234341,3,-1.4170501,8.557051,-1.8559501,1781186705917
2077234351,3,-2.59695,10.810051,0.56205004,1781186705929
2077234361,3,-3.2440503,12.73305,2.163,1781186705939
2077234371,3,-2.6190002,12.714001,1.9570501,1781186705947
2077234382,3,-2.2740002,12.1699505,0.13095,1781186705957
2077234392,3,-2.2759502,11.26095,-1.197,1781186705969
2077234402,3,-2.604,11.545051,-2.7220502,1781186705978
2077234412,3,-3.01605,16.834051,-7.25505,1781186705989
2077234422,3,-1.6180501,18.34995,-7.4749503,1781186705998
2077234432,3,-0.98805004,8.811001,0.564,1781186706008
2077234442,3,-2.4100502,8.14605,-0.025950002,1781186706019
2077234452,3,-2.181,7.9399505,-1.0009501,1781186706029
2077234462,3,-1.71405,7.7119503,-1.5280501,1781186706039
2077234472,3,-1.45305,6.9370503,-1.33395,1781186706049
2077234482,3,-1.40505,6.08895,-1.18005,1781186706059
2077234492,3,-0.56205004,4.6600504,-1.2070501,1781186706068
2077234502,3,-0.27195,3.35205,-1.5829501,1781186706078
2077234512,3,-0.57900006,2.352,-1.9080001,1781186706088
2077234523,3,-0.46395,1.60695,-1.60905,1781186706099
2077234533,3,-0.67200005,1.416,-0.85200006,1781186706108
2077234543,3,-1.3590001,1.593,-0.90000004,1781186706118
2077234553,3,-1.7689501,1.9759501,-0.771,1781186706128
2077234563,3,-1.8049501,1.8919501,-0.771,1781186706138
2077234573,3,-2.5180502,7.32705,1.8330001,1781186706150
2077234583,3,-4.9410005,14.68395,3.6000001,1781186706159
2077234593,3,-2.5830002,7.7200503,2.56995,1781186706170
2077234603,3,-1.8190501,3.0360003,-0.12495001,1781186706180
2077234613,3,-52.804054,78.65505,-36.460953,1781186706190
2077234623,3,-8.920051,9.285001,0.23295002,1781186706201
2077234633,3,-4.0620003,-0.81195,0.91800004,1781186706210
2077234643,3,-3.5170503,-1.19595,1.28505,1781186706221
2077234654,3,-3.0210001,-1.7029501,2.63205,1781186706231
2077234664,3,11.82705,14.722951,16.083,1781186706241
2077234674,3,9.847051,15.561001,-1.69305,1781186706251
2077234684,3,4.5529504,-1.215,0.44205,1781186706261
2077234694,3,7.0650005,-3.9060001,1.1770501,1781186706271
2077234704,3,7.3110003,-3.9970503,1.43295,1781186706281
2077234714,3,7.6320004,-2.8500001,1.31295,1781186706291
2077234724,3,6.6120005,0.20205002,1.6129501,1781186706301
2077234734,3,5.43195,2.16,0.41505003,1781186706311
2077234744,3,6.576,9.501,-0.003,1781186706321
2077234754,3,11.47305,22.71705,0.90405005,1781186706332
2077234764,3,9.92595,21.213001,-1.67805,1781186706340
2077234774,3,2.5450501,6.67995,-8.73705,1781186706352
2077234785,3,0.025950002,1.7680501,-4.7839503,1781186706362
2077234795,3,-0.57900006,0.79995006,-1.1539501,1781186706372
2077234805,3,-0.58095,1.38195,-2.31795,1781186706381
2077234815,3,0.45705003,8.634001,-0.65400004,1781186706391
2077234825,3,-2.52495,38.78205,-0.058050003,1781186706402
2077234835,3,-7.4410505,25.78095,-2.8590002,1781186706412
2077234845,3,-2.72895,5.1000004,-1.69305,1781186706422
2077234855,3,-2.049,1.9590001,-2.8920002,1781186706433
2077234865,3,-2.6430001,3.3000002,-2.9620502,1781186706442
2077234875,3,-4.08405,7.80105,-4.82205,1781186706453
2077234885,3,-5.92995,12.88605,-4.93695,1781186706462
2077234895,3,-6.45195,14.37495,-5.1670504,1781186706473
2077234905,3,-4.8960004,10.22595,-3.2899501,1781186706482
2077234915,3,-3.6150002,7.8750005,0.16395001,1781186706493
2077234926,3,-0.933,12.076951,0.89400005,1781186706502
2077234936,3,1.7230501,11.09805,-3.92895,1781186706512
2077234946,3,2.1060002,7.3720503,-5.6740503,1781186706523
2077234956,3,1.9099501,7.011,-5.0470505,1781186706533
2077234966,3,1.66305,8.380051,-4.722,1781186706543
2077234976,3,1.2730501,9.280951,-4.91505,1781186706553
2077234986,3,0.66,9.154051,-4.722,1781186706563
2077234996,3,-0.00405,8.845051,-4.5420003,1781186706574
2077235006,3,-0.39195,9.010051,-4.722,1781186706583
2077235016,3,-0.58095,9.658951,-4.8960004,1781186706593
2077235026,3,-0.83505005,10.104,-5.2770004,1781186706603
2077235036,3,-1.02705,9.762,-5.1070504,1781186706613
2077235046,3,-0.81600004,9.24495,-4.96995,1781186706624
2077235057,3,-0.32700002,9.184951,-4.77705,1781186706634
2077235067,3,-0.021000002,9.349951,-4.341,1781186706645
2077235077,3,-0.06705,9.369,-4.032,1781186706654
2077235087,3,-0.08295,9.28995,-4.0219502,1781186706664
2077235097,3,0.15,9.216001,-4.2400503,1781186706674
2077235107,3,0.28695002,9.087001,-4.0150504,1781186706684
2077235117,3,0.24105,8.983951,-3.73005,1781186706693
2077235127,3,0.117000006,9.09405,-3.7930503,1781186706703
2077235137,3,-0.033,9.312,-3.96705,1781186706714
2077235147,3,-0.26805001,9.37605,-3.89595,1781186706724
2077235157,3,-0.66495,9.427051,-3.4980001,1781186706733
2077235167,3,-0.96195006,9.64395,-3.38295,1781186706743
2077235177,3,-0.78495,9.691951,-3.3589501,1781186706754
2077235188,3,-0.24405001,9.352051,-3.0960002,1781186706763
2077235198,3,0.16695,9.156,-2.5500002,1781186706773
2077235208,3,0.29205,9.26895,-2.421,1781186706783
2077235218,3,0.07095,9.316051,-2.87295,1781186706794
2077235228,3,-0.165,9.349951,-2.5759501,1781186706805
2077235238,3,-0.59295005,9.549001,-3.3259501,1781186706814
2077235248,3,-0.45195,9.132,-3.5170503,1781186706824
2077235258,3,-0.08805001,9.25905,-3.3640501,1781186706835
2077235268,3,-0.25800002,9.678,-3.4770002,1781186706845
2077235278,3,-0.44700003,9.58005,-3.9409502,1781186706854
2077235288,3,-0.59595,9.609,-4.81995,1781186706865
2077235298,3,-0.84900004,9.38595,-4.20405,1781186706874
2077235308,3,-0.30600002,9.12495,-4.42695,1781186706884
2077235319,3,0.32295,9.11295,-3.9600003,1781186706894
2077235329,3,0.61200005,9.154051,-3.79695,1781186706905
2077235339,3,0.51900005,9.027,-3.9430501,1781186706914
2077235349,3,0.21000001,8.895,-4.06995,1781186706924
2077235359,3,0.0019500001,9.003,-4.12095,1781186706934
2077235369,3,-0.040050004,9.249001,-4.08705,1781186706944
