icm4n607_acc,iven_sense,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
883073856,3,0.50205004,0.35295,9.745951,1779992545431
883073866,3,0.46905002,0.381,9.628051,1779992545442
883073876,3,0.43500003,0.40005,9.762,1779992545452
883073886,3,0.33195,0.36495003,9.910951,1779992545463
883073896,3,0.42600003,0.39600003,9.705001,1779992545473
883073906,3,0.41595003,0.34995002,9.625951,1779992545482
883073916,3,0.41805002,0.35295,9.777,1779992545491
883073926,3,0.38700002,0.36,9.78195,1779992545504
883073936,3,0.462,0.30705002,9.78195,1779992545513
883073946,3,0.48105,0.264,9.669001,1779992545523
883073956,3,0.51195,0.28305,9.69795,1779992545535
883073966,3,0.507,0.23295002,9.861,1779992545543
883073976,3,0.57405,0.19500001,9.802951,1779992545554
883073986,3,0.61200005,0.13695,9.70695,1779992545564
